subject,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,avg_hold_time,std_hold_time,avg_dd_time,std_dd_time,avg_ud_time,std_ud_time,typing_speed,rhythm_cv,overlap_ratio
s001,2,7,0.16638,0.208343,-0.014898,0.114328,0.165683,-0.002969,0.092119,0.135207,0.075486,0.061821,0.200229,0.117119,0.053865,0.255017,0.120145,0.164833,0.186839,0.014528,0.142878,0.162951,0.035544,0.161973,0.353263,0.102674,0.061178,0.113444,0.049567,0.101346,0.152085,-0.025869,0.17375,0.11767918181818184,0.046531932740470135,0.1933061,0.06899872027549174,0.0471327,0.05478052198455215,5.690456741923819,0.3569401933311458,0.3
s001,2,8,0.112487,0.113634,-0.012129,0.126588,0.129216,-0.002057,0.06994,0.141445,0.082829,0.08441,0.156451,0.068377,0.06444,0.183777,0.164261,0.167149,0.114697,0.032532,0.159463,0.146384,0.022491,0.106461,0.157394,0.119447,0.060264,0.13511,0.0747,0.207611,0.142229,-0.016918,0.140908,0.11815645454545454,0.04750464138031911,0.14203369999999998,0.02100708730167036,0.05335329999999999,0.059536545088896636,7.744640884522477,0.14790212338796446,0.3
s001,2,9,0.127624,0.146346,-0.012524,0.075714,0.10697,-0.00294,0.101753,0.117229,0.056786,0.076139,0.200373,0.105698,0.082111,0.147592,0.162047,0.187836,0.210997,0.037479,0.13357,0.135826,0.016098,0.126896,0.371544,0.088948,0.03888,0.134218,0.066082,0.220044,0.173228,-0.014083,0.216486,0.12609572727272725,0.06002931131220965,0.17443229999999998,0.07695931648612213,0.050359100000000004,0.05735056060841952,6.30617150608001,0.44119874629947936,0.3
s001,2,10,0.126565,0.112324,-0.013161,0.125044,0.164673,-0.00241,0.0861,0.084103,0.042643,0.050869,0.198651,0.113959,0.076997,0.179484,0.207633,0.155887,0.150576,0.025389,0.121142,0.160088,0.025501,0.105485,0.302391,0.096707,0.053862,0.142773,0.040082,0.121005,0.197746,-0.009852,0.145609,0.10623318181818178,0.035060317065931344,0.1692809,0.05883396030723526,0.052649100000000004,0.0689017491560749,6.498075092937242,0.34755224500645265,0.3
s001,2,11,0.146476,0.106962,-0.010491,0.119715,0.126507,-0.002486,0.062049,0.120449,0.029609,0.07331,0.159169,0.087809,0.070035,0.260184,0.099621,0.116967,0.216578,0.017275,0.136748,0.122525,0.036117,0.151906,0.234764,0.128626,0.049657,0.097833,0.039087,0.146946,0.16069,-0.015505,0.189432,0.11484009090909092,0.044995198482626,0.1605661,0.05734275621490672,0.040966199999999994,0.0491721608677105,6.850761150703667,0.3571286382593856,0.3
s001,2,12,0.095845,0.132737,-0.013194,0.12658,0.187061,-0.00256,0.092326,0.178366,0.064009,0.071902,0.122256,0.082814,0.059625,0.156533,0.163269,0.172273,0.263527,0.02994,0.139212,0.138248,0.031834,0.141437,0.189752,0.099883,0.067144,0.123403,0.06851,0.127146,0.133041,-0.014915,0.137507,0.11190881818181819,0.03652869969987484,0.16249239999999998,0.043880755995209464,0.050959,0.056398397961880675,6.76954737575419,0.27004803482950046,0.3
s001,2,13,0.15463,0.0733,-0.00391,0.124944,0.158721,-0.002959,0.084979,0.166676,0.064461,0.075592,0.157863,0.102739,0.097031,0.22981,0.224614,0.156261,0.232592,0.040987,0.121656,0.135756,0.033501,0.130079,0.202888,0.084356,0.056005,0.137026,0.061741,0.200629,0.171711,-0.019906,0.181295,0.12573645454545454,0.04512258998852711,0.16663429999999999,0.04756593209208549,0.0585624,0.0707239188711209,6.601281968958372,0.2854510100115966,0.3
s001,2,14,0.181443,0.152736,-0.009412,0.11232,0.13431,-0.003266,0.078329,0.088568,0.031618,0.075795,0.144964,0.085454,0.065208,0.222891,0.176412,0.149258,0.188245,0.043659,0.132164,0.1531,0.026993,0.140411,0.211611,0.077082,0.053265,0.137396,0.04714,0.171063,0.180256,-0.01863,0.179332,0.12168981818181819,0.04743143539640811,0.1614077,0.04000992529929987,0.045705,0.057521668948898444,6.815040422482943,0.24788112847459318,0.3
s001,2,15,0.103927,0.133777,-0.010312,0.132378,0.087962,-0.001982,0.065739,0.137826,0.050872,0.093903,0.230377,0.058524,0.058578,0.229674,0.115146,0.18857,0.228481,0.036897,0.138104,0.200408,0.019413,0.146737,0.210231,0.120803,0.040396,0.116984,0.059448,0.144146,0.139665,-0.017441,0.189237,0.11833772727272725,0.050236628426061615,0.17153849999999998,0.053701148030869256,0.0431368,0.0482400501814738,6.412554616019145,0.31305593146908683,0.3
s001,2,16,0.118385,0.114582,-0.007771,0.124861,0.109719,-0.002283,0.071294,0.155093,0.042989,0.076272,0.191587,0.079034,0.076694,0.218805,0.225494,0.213399,0.146274,0.036616,0.111315,0.164423,0.026907,0.115458,0.295081,0.104903,0.059023,0.107695,0.056955,0.190178,0.154998,-0.028963,0.160354,0.11974845454545457,0.05027562758904883,0.16582570000000002,0.05768410788086361,0.053388099999999994,0.07276809781376267,6.63347116882365,0.34785985768348954,0.3
s001,2,17,0.106754,0.131743,-0.013914,0.095834,0.159744,-0.002948,0.072681,0.141504,0.046429,0.110576,0.153562,0.090433,0.079465,0.28999,0.128134,0.150688,0.244806,0.038789,0.159438,0.11677,0.035965,0.123663,0.254188,0.096762,0.051881,0.08562,0.032935,0.180366,0.112161,-0.022091,0.153122,0.11676981818181818,0.0406294336308499,0.16900880000000001,0.0691384383936397,0.043049399999999995,0.049615815218760864,6.508536833584996,0.40908186025118864,0.3
s001,2,18,0.072673,0.157878,-0.016354,0.129827,0.129419,-0.002404,0.078062,0.179792,0.053317,0.094659,0.1395,0.085723,0.0869,0.211457,0.161529,0.194841,0.168454,0.016349,0.138587,0.18877,0.018214,0.163622,0.27707,0.047545,0.051186,0.108653,0.052882,0.151086,0.13444,-0.010742,0.156523,0.11981509090909091,0.04551678496215334,0.1695433,0.04874325792022705,0.04060590000000001,0.05358177297147479,6.4880181051094326,0.2874973829414269,0.3
s001,2,19,0.128001,0.136192,-0.0092,0.133101,0.123932,-0.003158,0.068657,0.114564,0.054755,0.063622,0.174363,0.110631,0.071145,0.205828,0.108255,0.213693,0.152259,0.03908,0.148329,0.151342,0.024878,0.093677,0.260692,0.114551,0.049348,0.11409,0.055656,0.196177,0.158937,-0.024083,0.14352,0.11902454545454547,0.054816257428546934,0.1592199,0.045479162939257745,0.0471365,0.05140067440381174,6.908684153174321,0.28563741142208754,0.3
s001,2,20,0.154179,0.159532,-0.012003,0.187321,0.081958,-0.003103,0.077435,0.124465,0.036317,0.085478,0.173671,0.08432,0.071224,0.203515,0.096843,0.14126,0.202499,0.033901,0.133138,0.175332,0.02293,0.14566,0.272119,0.098229,0.047493,0.095838,0.065768,0.223614,0.194772,-0.016564,0.122796,0.1263270909090909,0.052845612872696526,0.16837010000000002,0.05644184258833748,0.0406638,0.04390571073157164,6.533226505181145,0.3352248364530823,0.3
s001,2,21,0.147604,0.178589,-0.009002,0.126524,0.14467,-0.003551,0.068149,0.102435,0.056289,0.089514,0.157283,0.06657,0.066691,0.200834,0.126198,0.174581,0.167857,0.020844,0.09789,0.109606,0.028004,0.149113,0.249856,0.113805,0.076784,0.104203,0.060356,0.122678,0.200995,-0.02254,0.137974,0.11431836363636365,0.03663685003728548,0.16163280000000002,0.04831805504225793,0.04369730000000001,0.05038323097365278,6.805549368692493,0.298937171495428,0.3
s001,2,22,0.130771,0.096924,-0.010425,0.13722,0.124337,-0.003723,0.108755,0.143168,0.081694,0.066488,0.19199,0.098416,0.063199,0.28183,0.140166,0.152489,0.065133,0.035761,0.098363,0.141753,0.020206,0.134693,0.266066,0.100453,0.070983,0.146292,0.05047,0.160072,0.188117,-0.013308,0.182634,0.118697,0.04035001026022174,0.164561,0.06892250186179323,0.049971,0.05339571322993386,6.684451358462819,0.41882643927497304,0.3
s001,2,23,0.120682,0.148457,-0.010238,0.158508,0.114806,-0.003803,0.089155,0.065673,0.042193,0.063182,0.129932,0.068958,0.082642,0.256626,0.145659,0.199663,0.156337,0.023623,0.154056,0.176277,0.02367,0.113223,0.314024,0.060361,0.055249,0.122798,0.078154,0.189335,0.173513,-0.019807,0.177335,0.1275481818181818,0.05125543273608795,0.1658443,0.07191103480157503,0.040877000000000004,0.04991561520539774,6.632727202562886,0.43360567993906474,0.3
s001,2,24,0.150782,0.09528,-0.008579,0.156423,0.149013,-0.002724,0.064201,0.071887,0.052622,0.095089,0.193165,0.099125,0.065989,0.268018,0.187692,0.150541,0.222167,0.028625,0.145824,0.118895,0.019006,0.174452,0.289372,0.114868,0.063505,0.063447,0.054218,0.191749,0.142463,-0.020386,0.204301,0.13298690909090907,0.05203950191816702,0.1613707,0.07940319765328513,0.0524467,0.06508800878306575,6.816603014053976,0.4920545844613631,0.3
s001,2,25,0.146069,0.149306,-0.008624,0.10637,0.133847,-0.001908,0.106267,0.130467,0.047986,0.082768,0.169692,0.110125,0.054098,0.209657,0.114724,0.131934,0.210809,0.038788,0.115564,0.182155,0.033294,0.198916,0.248403,0.085379,0.05039,0.09266,0.07111,0.12487,0.196072,-0.021017,0.13874,0.11418054545454547,0.042451176571123767,0.1723068,0.04647469094225133,0.0469857,0.048297850426172066,6.383961631229876,0.26972056961794677,0.3
s001,2,26,0.143471,0.118675,-0.008241,0.17782,0.112705,-0.00302,0.076218,0.142964,0.048977,0.099716,0.197882,0.060546,0.073663,0.286494,0.136971,0.154592,0.176563,0.028843,0.089639,0.118004,0.026963,0.187163,0.216153,0.08531,0.082913,0.092513,0.033989,0.148187,0.138546,-0.024573,0.155892,0.12629763636363636,0.04245073978689354,0.16004990000000002,0.05951328207019563,0.0385765,0.0478620622350196,6.87285652787037,0.37184202146815093,0.3
s001,2,27,0.174782,0.103279,-0.010291,0.141841,0.126973,-0.002627,0.081684,0.109204,0.068366,0.097602,0.199233,0.102934,0.046637,0.261129,0.178092,0.115381,0.188417,0.034762,0.174426,0.180708,0.021195,0.192237,0.247177,0.09427,0.058513,0.080839,0.053773,0.19322,0.147032,-0.015803,0.133224,0.12814063636363635,0.05255420613095155,0.1643991,0.06122080232413743,0.0524671,0.060788016608630285,6.691034196659228,0.3723913245280795,0.3
s001,2,28,0.143773,0.145651,-0.010043,0.091038,0.118134,-0.001681,0.071229,0.129866,0.04976,0.102459,0.20237,0.098961,0.054396,0.236933,0.174959,0.14183,0.163597,0.045547,0.124433,0.207899,0.032593,0.1563,0.266474,0.067764,0.064934,0.149722,0.063861,0.181566,0.211189,-0.018252,0.140761,0.11570172727272726,0.04154329608996116,0.1831835,0.04896232868293291,0.05034689999999999,0.05751881662638758,6.004907647249889,0.2672856780773166,0.3
s001,2,29,0.152164,0.157547,-0.014674,0.139022,0.149186,-0.002916,0.095471,0.145461,0.07591,0.067314,0.18802,0.063786,0.046117,0.134722,0.1739,0.169697,0.178417,0.019279,0.114521,0.158699,0.031344,0.144454,0.25701,0.091484,0.083486,0.094552,0.046256,0.159603,0.175422,-0.021706,0.164012,0.12144190909090909,0.04259836698854674,0.16390359999999998,0.04200417500201618,0.046266299999999996,0.05890154919307679,6.711261985703792,0.25627364157516835,0.3
s001,2,30,0.152479,0.118921,-0.009703,0.106208,0.10128,-0.002682,0.053537,0.075986,0.057032,0.094589,0.147513,0.070518,0.079911,0.172709,0.105923,0.186217,0.196895,0.040713,0.077636,0.115794,0.026576,0.156573,0.285097,0.104243,0.064428,0.108798,0.07546,0.138864,0.169803,-0.0215,0.176298,0.11697636363636364,0.04684577053325674,0.14927959999999998,0.06059378718464276,0.04465799999999999,0.0459347215126471,7.368722852955127,0.4059079949675831,0.3
s001,2,31,0.118267,0.156948,-0.010232,0.176076,0.12206,-0.002476,0.066876,0.122292,0.052019,0.055543,0.117829,0.094958,0.065062,0.196295,0.128313,0.141833,0.200814,0.036033,0.078861,0.201725,0.034702,0.079863,0.296377,0.124631,0.062453,0.088233,0.068119,0.168132,0.175611,-0.008526,0.167587,0.107323,0.04800806671383467,0.1678184,0.06032757616030813,0.05175409999999999,0.05192041208201902,6.554704370915227,0.3594812759834164,0.3
s001,2,32,0.121686,0.128404,-0.01242,0.142794,0.10901,-0.003045,0.059225,0.126178,0.052853,0.037999,0.170189,0.082514,0.057081,0.308189,0.188919,0.129273,0.228286,0.04207,0.135444,0.169613,0.02856,0.086697,0.236288,0.094662,0.079649,0.12518,0.051378,0.173264,0.190126,-0.01825,0.13834,0.10558654545454545,0.04341538644159151,0.17914630000000004,0.06310085154391076,0.05072410000000001,0.06168539149128693,6.1402328711226515,0.3522308192890535,0.3
s001,2,33,0.139937,0.162154,-0.009299,0.132914,0.133806,-0.0031,0.075754,0.112931,0.047319,0.099094,0.128436,0.07012,0.050772,0.158821,0.147981,0.144386,0.263246,0.030536,0.164888,0.188139,0.025209,0.203813,0.257788,0.135233,0.079245,0.127014,0.064751,0.197519,0.123818,-0.017272,0.192905,0.134657,0.052922556138191204,0.16561529999999997,0.05477211619276119,0.049147800000000005,0.05709856655682737,6.641898423635982,0.330718918394448,0.3
s001,2,34,0.191227,0.118226,-0.00922,0.13562,0.126115,-0.002519,0.081997,0.142973,0.067699,0.090575,0.171782,0.119336,0.081257,0.217659,0.11115,0.1327,0.231883,0.027912,0.10644,0.13542,0.02228,0.168658,0.23771,0.068413,0.062821,0.122655,0.04906,0.21558,0.145944,-0.01302,0.178206,0.131371,0.051197392513681786,0.16503670000000004,0.04689856396297107,0.0441091,0.0475464748581147,6.6651841681274515,0.2841704973576549,0.3
s001,2,35,0.17416,0.108234,-0.010265,0.13045,0.093701,-0.002044,0.066304,0.114271,0.038886,0.089318,0.114448,0.095305,0.080414,0.244531,0.180131,0.187856,0.16061,0.043506,0.120381,0.156546,0.024452,0.158635,0.219709,0.101744,0.047589,0.144005,0.063726,0.166399,0.144469,-0.014896,0.13806,0.12359690909090912,0.04702288652869908,0.15005239999999997,0.04884426918323627,0.05205449999999999,0.06071846452503372,7.330772450157413,0.32551472637617934,0.3
s001,2,36,0.151353,0.16799,-0.012473,0.141147,0.136893,-0.002807,0.071057,0.159765,0.043765,0.051227,0.182082,0.06024,0.075867,0.278579,0.177168,0.1977,0.273027,0.039972,0.140495,0.208478,0.037231,0.194285,0.221876,0.068839,0.055793,0.133561,0.057202,0.169312,0.175966,-0.023454,0.16418,0.12840145454545454,0.05496209849043909,0.1938217,0.05122406259225791,0.044568300000000005,0.05654666643490136,5.6753191206144615,0.2642844426058253,0.3
s001,2,37,0.179621,0.151806,-0.008824,0.172338,0.127401,-0.00316,0.096723,0.158676,0.057331,0.07626,0.162129,0.058786,0.081296,0.267599,0.10777,0.191267,0.211851,0.024955,0.101404,0.169981,0.024053,0.195713,0.290082,0.111164,0.068739,0.14777,0.065968,0.193297,0.128834,-0.005116,0.125873,0.13477554545454548,0.051997441268515576,0.18161289999999997,0.056640050742385456,0.043292699999999996,0.044270587564933496,6.056838473478482,0.31187238144240664,0.3
s001,2,38,0.138889,0.093528,-0.009196,0.135626,0.148066,-0.003849,0.095561,0.109336,0.04903,0.09281,0.170242,0.089794,0.07725,0.239904,0.142464,0.158626,0.204574,0.025909,0.157424,0.16739,0.026946,0.1782,0.23944,0.09597,0.056618,0.125392,0.059106,0.153696,0.153385,-0.020172,0.138135,0.12571227272727273,0.038945473521555515,0.1651257,0.0504955959312845,0.0456002,0.05225634078017072,6.66159174495551,0.30580093149204024,0.3
s001,2,39,0.098544,0.131175,-0.014636,0.120042,0.113817,-0.002078,0.06331,0.11049,0.046301,0.069898,0.204832,0.061449,0.062053,0.235776,0.186156,0.151879,0.123938,0.031538,0.166482,0.167192,0.027936,0.115245,0.190079,0.100613,0.045291,0.135321,0.044376,0.175487,0.101135,-0.019097,0.123327,0.10832345454545456,0.04462419963509404,0.15137549999999997,0.045648610574571584,0.04625580000000001,0.061126757984808364,7.266697715284178,0.30155875659524845,0.3
s001,2,40,0.081692,0.151608,-0.00652,0.160461,0.145989,-0.003008,0.090908,0.159991,0.052384,0.06074,0.146496,0.116215,0.065982,0.079695,0.10215,0.150483,0.235767,0.03061,0.158911,0.142503,0.014463,0.131195,0.261395,0.106261,0.047351,0.109664,0.089408,0.134441,0.179032,-0.025986,0.186426,0.11532636363636363,0.04754766084734922,0.16121400000000002,0.05385877230725227,0.04759769999999999,0.05290178892385818,6.823228751845373,0.3340824554097517,0.3
s001,2,41,0.122385,0.147913,-0.013639,0.139173,0.106461,-0.003199,0.085392,0.118739,0.055243,0.075798,0.164193,0.091974,0.062432,0.179089,0.135629,0.201605,0.200951,0.026292,0.142301,0.172877,0.029672,0.117622,0.212894,0.084521,0.058109,0.129829,0.05895,0.189067,0.20024,-0.014717,0.155469,0.12266845454545457,0.04876651714109516,0.16331859999999998,0.036752859190967865,0.045072600000000004,0.04965915318828724,6.735301429230964,0.22503779080025155,0.3
s001,2,42,0.114086,0.118387,-0.011139,0.152837,0.128366,-0.003162,0.067585,0.127736,0.061223,0.102804,0.155662,0.082533,0.051293,0.304372,0.104577,0.200864,0.182722,0.028146,0.103846,0.232182,0.027844,0.145509,0.286973,0.085123,0.062469,0.118896,0.048642,0.217066,0.152132,-0.023787,0.150553,0.12444654545454545,0.054566655058494534,0.18074279999999998,0.06986724706152057,0.039999999999999994,0.04393891293097219,6.085996233321604,0.38655616265742787,0.3
s001,2,43,0.154878,0.113656,-0.012481,0.117924,0.159399,-0.003054,0.100354,0.114136,0.054593,0.071927,0.185627,0.061841,0.076524,0.226463,0.13178,0.158634,0.254621,0.033713,0.114207,0.121779,0.029583,0.150382,0.277922,0.066333,0.048347,0.143602,0.059398,0.194439,0.129372,-0.021472,0.19035,0.12526963636363636,0.04855524327870828,0.1726577,0.060782014145359366,0.04002340000000001,0.04560458854399047,6.370987219220457,0.3520376480457164,0.3
s001,2,44,0.177342,0.108504,-0.01361,0.129034,0.109177,-0.003266,0.059726,0.11779,0.037226,0.062088,0.171401,0.082331,0.073197,0.151218,0.15501,0.229398,0.18246,0.0389,0.152845,0.184999,0.027509,0.160716,0.27811,0.11491,0.049007,0.07894,0.035362,0.167149,0.176989,-0.021972,0.188279,0.13170736363636365,0.06137497285420618,0.1559588,0.0567636583833941,0.04524,0.05689082585873481,7.053144804910015,0.3639657059668133,0.3
s001,2,45,0.133488,0.124252,-0.012534,0.083947,0.134745,-0.001659,0.077743,0.083322,0.059937,0.054064,0.124341,0.078801,0.068529,0.178551,0.144744,0.186455,0.228814,0.042122,0.180662,0.183309,0.025161,0.1689,0.267144,0.111921,0.064579,0.096958,0.042063,0.173026,0.163376,-0.020252,0.172867,0.12402363636363639,0.05408479607851495,0.15848120000000002,0.05786199147166183,0.0470304,0.053652403715853114,6.940886363808451,0.36510316567914786,0.3
s001,2,46,0.207013,0.091159,-0.00909,0.130116,0.140246,-0.003019,0.076479,0.132701,0.047238,0.055645,0.154783,0.056094,0.075368,0.141977,0.191427,0.17744,0.21296,0.016328,0.123725,0.193806,0.023313,0.114825,0.215053,0.098614,0.052207,0.145572,0.054348,0.157456,0.119013,-0.015544,0.174047,0.12221100000000001,0.05282746598882063,0.154727,0.040572405680051396,0.045970899999999995,0.06210288004674179,7.109295727313267,0.26221928336915057,0.3
s001,2,47,0.125235,0.07815,-0.009507,0.127049,0.137398,-0.001503,0.078287,0.116658,0.037313,0.073955,0.167099,0.084423,0.089168,0.242905,0.149839,0.141579,0.206648,0.025823,0.13666,0.17346,0.025163,0.127323,0.141942,0.126684,0.067298,0.127307,0.035262,0.223185,0.14459,-0.018672,0.126916,0.11969590909090909,0.043767700779123744,0.1536157,0.04666005077639281,0.045482499999999995,0.057075179268224814,7.160726410126048,0.3037453055836074,0.3
s001,2,48,0.096921,0.167883,-0.00738,0.127589,0.112159,-0.002985,0.073394,0.09955,0.047348,0.081011,0.193871,0.08367,0.04662,0.236693,0.145509,0.207137,0.250668,0.043731,0.117798,0.219348,0.028637,0.19031,0.221381,0.09328,0.065743,0.121061,0.071174,0.168441,0.194446,-0.014541,0.153265,0.12074809090909092,0.05347810515239774,0.18170600000000006,0.05429951209725553,0.04884429999999999,0.05091594900978146,6.05373515459038,0.2988316792452573,0.3
s001,2,49,0.16642,0.124767,-0.004798,0.06416,0.145771,-0.003865,0.075273,0.127337,0.068472,0.0682,0.20292,0.060674,0.08431,0.201357,0.157282,0.153263,0.2451,0.040886,0.143368,0.123393,0.022111,0.116206,0.138975,0.129404,0.058504,0.109952,0.074251,0.160159,0.133111,-0.018413,0.124965,0.11043890909090909,0.04160639749715071,0.15526830000000003,0.04483462451436886,0.05260039999999999,0.057961213960908566,7.0845111333092445,0.28875579642986293,0.3
s001,2,50,0.157587,0.127401,-0.011735,0.116715,0.126405,-0.002692,0.070812,0.120525,0.049822,0.075926,0.163056,0.070353,0.079899,0.225736,0.136647,0.174751,0.193737,0.019579,0.140759,0.127435,0.032209,0.138168,0.281937,0.0856,0.063288,0.145037,0.051742,0.156259,0.178858,-0.014932,0.142941,0.11973681818181818,0.040260177242079254,0.16901270000000002,0.05261461517075523,0.041659299999999996,0.04777549271343113,6.50838664786729,0.3113056714536749,0.3
s001,3,1,0.09127,0.121151,-0.008859,0.112117,0.128773,-0.003162,0.049408,0.112627,0.058678,0.042766,0.169958,0.060534,0.074791,0.252091,0.148511,0.158525,0.166026,0.022511,0.175286,0.132152,0.036087,0.120925,0.269904,0.073846,0.068742,0.110244,0.051188,0.197041,0.14447,-0.023281,0.183271,0.11583109090909088,0.055494182027406344,0.1607396,0.05667702734147819,0.0416053,0.04985080509335386,6.843366538177276,0.35260149842019767,0.3
s001,3,2,0.115167,0.150938,-0.008142,0.122259,0.158433,-0.00244,0.068146,0.164419,0.037379,0.072981,0.155645,0.095061,0.081328,0.266538,0.162655,0.155034,0.127426,0.022748,0.17703,0.102495,0.021686,0.176863,0.255011,0.121686,0.068976,0.150913,0.05894,0.198856,0.136666,-0.015132,0.147639,0.12584354545454546,0.048318552783301855,0.16684839999999998,0.052732488704150246,0.049444100000000005,0.0596411729735051,6.592811198668972,0.31605029202346163,0.3
