user,gesture_id,gesture_type,n_points,duration,start_x,start_y,end_x,end_y,mean_pressure,std_pressure,max_pressure,mean_area,std_area
user02,53,tap,2,0.0586,202.0,195.7,202.4,194.3,0.6365,0.3005,0.849,13.5,0.0
user02,54,swipe_left,15,0.2595,253.0,414.2,13.8,414.2,0.6627,0.0225,0.7,22.95,0.77
user02,55,swipe_left,15,0.2565,340.6,330.7,102.0,330.7,0.7329,0.0248,0.774,37.66,1.25
user02,56,tap,2,0.0473,338.2,625.8,338.6,631.8,0.6095,0.2878,0.813,21.7,0.0
user02,57,swipe_down,19,0.3265,299.7,375.7,299.7,678.3,0.7462,0.0247,0.788,33.69,1.09
user02,58,swipe_down,11,0.1965,288.8,291.8,288.8,471.2,0.6658,0.0235,0.704,37.45,1.33
user02,59,swipe_down,13,0.226,220.9,242.1,220.9,447.7,0.7838,0.0271,0.828,28.76,0.97
user02,60,tap,2,0.0503,271.6,247.2,270.1,245.8,0.6325,0.2977,0.843,22.5,0.0
user02,61,pinch_out,20,0.339,258.2,478.6,258.2,153.0,0.7996,0.0264,0.84,14.8,0.47
user02,62,swipe_down,21,0.3542,324.1,452.6,324.1,735.7,0.5966,0.0196,0.63,31.86,1.03
user02,63,swipe_up,17,0.2909,288.4,282.5,288.4,34.5,0.7205,0.0241,0.761,22.21,0.71
user02,64,pinch_in,23,0.3952,233.9,207.2,233.9,-140.9,0.7117,0.0232,0.751,16.31,0.51
user02,65,swipe_up,18,0.3154,200.7,204.0,200.7,-126.9,0.6617,0.0219,0.695,47.49,1.56
user02,66,tap,2,0.071,317.2,592.8,319.4,591.6,0.652,0.3069,0.869,23.5,0.0
user02,67,swipe_right,22,0.3805,165.1,355.1,516.0,355.1,0.697,0.0227,0.732,30.86,0.98
user02,68,pinch_in,10,0.1735,258.4,587.2,258.4,420.6,0.6956,0.0243,0.728,41.76,1.49
user02,69,tap,2,0.0447,164.8,325.3,163.4,322.8,0.608,0.2871,0.811,37.6,0.0
user02,70,swipe_up,23,0.398,294.5,462.7,294.5,135.5,0.6841,0.0223,0.722,10.61,0.35
user02,71,swipe_up,18,0.3055,310.9,509.1,310.9,222.0,0.6606,0.0217,0.693,29.67,0.97
user02,72,swipe_up,23,0.3883,306.4,500.7,306.4,149.9,0.7298,0.0238,0.77,47.45,1.51
user02,73,tap,2,0.052,178.1,502.7,177.1,503.3,0.666,0.314,0.888,31.1,0.0
user02,74,pinch_in,19,0.3171,280.8,555.7,280.8,260.9,0.7331,0.0244,0.774,47.27,1.52
user02,75,tap,2,0.0498,181.3,384.4,179.3,382.8,0.5845,0.2751,0.779,33.4,0.0
user02,76,swipe_right,22,0.3744,187.6,230.8,511.6,230.8,0.7105,0.0231,0.746,41.49,1.33
user02,77,swipe_right,24,0.4129,288.5,305.6,673.2,305.6,0.7545,0.0247,0.793,24.79,0.77
user02,78,tap,2,0.0462,214.9,261.7,215.8,259.0,0.647,0.3055,0.863,30.0,0.0
user02,79,swipe_left,20,0.3377,187.5,235.4,-137.2,235.4,0.7329,0.024,0.77,39.45,1.27
user02,80,swipe_right,23,0.391,201.9,213.5,571.7,213.5,0.6903,0.0226,0.728,31.13,0.99
user02,81,swipe_left,15,0.2647,329.6,555.2,98.3,555.2,0.712,0.0241,0.752,18.55,0.62
user02,82,pinch_in,10,0.1794,265.3,226.9,265.3,53.2,0.6874,0.0243,0.72,38.6,1.38
user02,83,pinch_out,9,0.1654,349.5,296.6,349.5,136.5,0.6729,0.0249,0.712,35.61,1.33
user02,84,swipe_right,20,0.3404,263.2,325.1,576.8,325.1,0.762,0.025,0.8,25.42,0.82
user02,85,swipe_down,18,0.3035,274.9,545.8,274.9,842.5,0.7366,0.0244,0.773,43.29,1.42
user02,86,tap,2,0.0514,348.1,554.0,345.4,552.9,0.687,0.3239,0.916,41.9,0.0
user02,87,tap,2,0.0642,335.6,657.5,337.4,656.3,0.6305,0.2977,0.841,10.0,0.0
user02,88,swipe_right,12,0.2107,224.6,576.7,416.5,576.7,0.7593,0.0261,0.796,44.27,1.56
user02,89,tap,2,0.0616,288.2,518.3,286.1,515.9,0.5735,0.2708,0.765,32.8,0.0
user02,90,double_tap,4,0.4194,241.0,500.7,242.7,493.1,0.631,0.2425,0.841,20.6,0.0
user02,91,swipe_down,20,0.3361,334.3,433.3,334.3,731.5,0.6386,0.0208,0.671,37.59,1.21
user02,92,swipe_left,14,0.2361,326.6,463.6,123.8,463.6,0.7024,0.0237,0.737,41.74,1.4
user02,93,pinch_in,22,0.3819,297.5,314.6,297.5,-36.1,0.7029,0.0228,0.738,34.09,1.1
user02,94,pinch_out,10,0.1813,162.5,334.1,162.5,167.4,0.7106,0.0249,0.744,44.46,1.58
user02,95,pinch_out,16,0.2747,337.6,234.0,337.6,-12.4,0.7239,0.0242,0.76,35.1,1.17
user02,96,swipe_up,12,0.2155,170.2,267.0,170.2,80.2,0.6783,0.0234,0.711,13.27,0.48
user02,97,pinch_out,15,0.2524,309.7,330.5,309.7,105.7,0.6361,0.0216,0.672,26.82,0.9
user02,98,swipe_down,23,0.3992,162.5,284.2,162.5,636.5,0.6852,0.0223,0.723,46.52,1.46
user02,99,swipe_down,19,0.3226,181.0,233.1,181.0,504.2,0.7476,0.0248,0.789,27.74,0.88
user02,100,swipe_left,18,0.3127,251.1,257.6,-54.9,257.6,0.722,0.0239,0.758,34.34,1.11
user02,101,swipe_left,25,0.421,241.9,322.6,-113.7,322.6,0.6738,0.0218,0.711,31.56,0.99
user02,102,swipe_up,26,0.4363,283.4,510.8,283.4,145.3,0.6103,0.0196,0.641,37.66,1.19
user02,103,swipe_left,14,0.2442,347.9,555.8,105.0,555.8,0.7614,0.0258,0.799,33.23,1.13
user02,104,swipe_down,21,0.3657,317.6,344.6,317.6,709.5,0.7068,0.0232,0.746,10.62,0.34
user02,105,swipe_right,14,0.2422,302.5,250.4,501.6,250.4,0.6863,0.0232,0.72,10.74,0.38
user02,106,pinch_out,18,0.3138,278.9,291.9,278.9,3.8,0.6556,0.0217,0.688,28.03,0.91
user02,107,swipe_right,12,0.2087,264.2,274.1,483.8,274.1,0.67,0.0227,0.702,36.03,1.23
user02,108,swipe_down,12,0.2001,344.0,428.5,344.0,614.3,0.6898,0.0236,0.723,35.82,1.22
user02,109,swipe_right,24,0.4045,167.4,422.7,528.7,422.7,0.6872,0.0222,0.722,44.66,1.41
user02,110,long_press,8,0.8421,185.8,504.1,186.4,506.0,0.6921,0.0269,0.718,23.2,0.0
user02,111,swipe_down,23,0.3837,269.4,599.8,269.4,942.2,0.5918,0.0193,0.624,26.47,0.82
user02,112,swipe_right,18,0.3145,273.0,564.2,550.5,564.2,0.726,0.0239,0.762,33.32,1.1
user02,113,tap,2,0.0767,160.0,120.9,159.5,121.5,0.5455,0.2567,0.727,10.0,0.0
user02,114,swipe_up,17,0.2996,206.2,269.4,206.2,24.5,0.6965,0.0233,0.735,34.46,1.12
user02,115,long_press,8,0.825,229.5,548.8,226.7,552.2,0.6825,0.0263,0.708,33.3,0.0
user02,116,long_press,10,1.0895,341.6,630.0,341.7,629.5,0.6865,0.0243,0.708,39.7,0.0
user02,117,swipe_right,11,0.1976,288.2,308.7,485.9,308.7,0.6966,0.0247,0.737,38.05,1.33
user02,118,swipe_down,15,0.2624,207.6,397.1,207.6,622.1,0.6283,0.0214,0.664,34.23,1.16
user02,119,tap,2,0.0455,236.8,198.6,236.2,200.1,0.6765,0.3189,0.902,25.2,0.0
user02,120,double_tap,4,0.3595,281.7,658.9,278.3,666.2,0.627,0.2413,0.836,36.9,0.0
user02,121,swipe_up,19,0.3202,170.7,269.0,170.7,-23.0,0.6802,0.0224,0.718,36.36,1.18
user02,122,swipe_left,9,0.1602,219.5,220.1,56.3,220.1,0.7049,0.026,0.746,36.51,1.33
user02,123,double_tap,4,0.3699,241.6,235.9,245.0,234.4,0.57,0.2194,0.76,30.6,0.0
user02,124,swipe_left,26,0.4343,226.2,523.4,-129.7,523.4,0.5881,0.019,0.618,27.0,0.85
user02,125,swipe_right,24,0.4104,336.5,247.5,719.9,247.5,0.6297,0.0203,0.661,27.66,0.87
user02,126,double_tap,4,0.4235,256.3,119.6,253.4,119.0,0.5335,0.205,0.711,17.3,0.0
user02,127,tap,2,0.0321,337.7,497.1,340.0,497.9,0.6105,0.2878,0.814,17.6,0.0
user02,128,tap,2,0.0481,224.7,253.2,228.2,251.5,0.633,0.2984,0.844,21.1,0.0
user02,129,tap,2,0.0433,164.0,337.2,163.4,337.5,0.605,0.2857,0.807,20.5,0.0
user02,130,swipe_down,23,0.387,341.6,288.2,341.6,659.7,0.7857,0.0255,0.829,32.02,1.02
user02,131,pinch_out,20,0.3486,300.5,412.5,300.5,93.2,0.7396,0.0242,0.777,18.2,0.57
user02,132,swipe_right,17,0.2856,179.3,533.2,464.4,533.2,0.7429,0.0249,0.784,37.74,1.24
user02,133,long_press,9,0.9029,238.1,324.5,237.9,326.3,0.7156,0.0271,0.741,33.1,0.0
user02,134,pinch_out,18,0.3103,194.5,322.9,194.5,36.3,0.7287,0.0243,0.765,19.46,0.63
user02,135,swipe_right,16,0.2804,329.6,233.7,577.9,233.7,0.6946,0.0232,0.729,47.81,1.57
user02,136,swipe_up,24,0.4089,196.8,209.5,196.8,-149.3,0.6613,0.0216,0.695,35.52,1.13
user02,137,pinch_out,16,0.2811,157.9,429.6,157.9,181.4,0.6875,0.0228,0.721,25.44,0.85
user02,138,swipe_up,10,0.1783,307.5,322.6,307.5,162.5,0.6998,0.0246,0.733,32.04,1.14
user02,139,tap,2,0.0454,229.5,684.3,231.4,683.8,0.559,0.263,0.745,27.5,0.0
user02,140,tap,2,0.0624,160.1,355.7,158.7,354.2,0.645,0.3041,0.86,28.4,0.0
user02,141,long_press,10,1.0497,334.9,157.2,334.8,158.0,0.6383,0.0231,0.659,23.8,0.0
user02,142,swipe_left,22,0.3784,232.3,296.2,-85.8,296.2,0.6668,0.0217,0.7,23.75,0.75
user02,143,long_press,7,0.7582,286.6,592.8,281.8,594.1,0.6713,0.0263,0.699,26.7,0.0
user02,144,pinch_out,9,0.166,261.2,511.8,261.2,357.8,0.7474,0.0277,0.791,37.49,1.36
user02,145,long_press,10,1.0315,157.4,633.3,158.5,633.5,0.7546,0.0274,0.779,22.7,0.0
user02,146,pinch_in,16,0.2729,152.7,232.6,152.7,18.0,0.6912,0.023,0.725,10.6,0.36
user02,147,swipe_up,27,0.4635,209.2,465.5,209.2,74.2,0.7927,0.0256,0.836,18.13,0.56
user02,148,swipe_up,10,0.1831,262.8,400.1,262.8,232.8,0.7154,0.0249,0.749,41.72,1.5
user02,149,swipe_up,16,0.2753,178.7,485.9,178.7,262.5,0.7548,0.0251,0.792,29.94,0.99
user02,150,tap,2,0.0691,289.6,640.2,290.3,640.5,0.6445,0.3033,0.859,30.5,0.0
user02,151,swipe_left,14,0.2457,153.2,491.5,-77.6,491.5,0.66,0.0221,0.692,44.76,1.5
user02,152,tap,2,0.0603,261.3,305.6,264.4,304.3,0.677,0.3196,0.903,16.3,0.0
user02,153,double_tap,4,0.4452,173.6,100.0,167.2,102.6,0.587,0.2263,0.783,37.7,0.0
user02,154,tap,2,0.0567,227.7,244.2,228.3,246.3,0.6085,0.2864,0.811,17.7,0.0
user02,155,pinch_out,16,0.2759,215.4,322.3,215.4,71.6,0.7641,0.0256,0.802,35.4,1.17
user02,156,tap,2,0.0595,286.4,289.1,284.4,291.3,0.6295,0.2963,0.839,14.5,0.0
user02,157,double_tap,4,0.4759,324.6,400.0,323.9,407.6,0.654,0.2517,0.872,31.5,0.0
user02,158,tap,2,0.0467,167.2,134.2,164.1,134.7,0.596,0.2814,0.795,26.0,0.0
user02,159,tap,2,0.0475,314.0,124.9,311.9,126.6,0.6855,0.3231,0.914,23.8,0.0
user02,160,long_press,6,0.6458,264.6,537.9,266.2,540.5,0.7253,0.028,0.757,44.2,0.0
user02,161,swipe_right,18,0.3019,162.4,335.7,438.9,335.7,0.6674,0.0221,0.701,30.86,0.99
user02,162,swipe_down,24,0.402,230.1,246.1,230.1,616.9,0.6212,0.0201,0.653,24.48,0.77
user02,163,swipe_right,23,0.3885,162.3,525.5,547.4,525.5,0.662,0.0215,0.698,53.21,1.68
user02,164,tap,2,0.0508,340.9,190.9,337.3,193.8,0.5915,0.2793,0.789,48.7,0.0
user02,165,swipe_left,19,0.3244,191.8,223.4,-96.3,223.4,0.6684,0.0221,0.705,37.23,1.22
user02,166,tap,2,0.0506,324.4,446.2,322.8,446.3,0.5935,0.2793,0.791,35.2,0.0
user02,167,tap,2,0.0545,331.6,337.8,329.3,336.3,0.592,0.2786,0.789,19.6,0.0
user02,168,pinch_out,17,0.2948,315.7,232.1,315.7,-37.1,0.7313,0.0244,0.772,47.76,1.57
user02,169,tap,2,0.062,315.7,570.1,310.7,571.4,0.6245,0.2949,0.833,23.0,0.0
user02,170,tap,2,0.0667,246.3,585.8,245.9,583.7,0.6225,0.2934,0.83,18.0,0.0
user02,171,tap,2,0.0423,226.2,132.7,225.1,131.5,0.6465,0.3048,0.862,26.1,0.0
user02,172,long_press,8,0.8024,317.2,453.1,313.0,453.0,0.7175,0.0276,0.746,41.5,0.0
user02,173,tap,2,0.0516,166.0,365.1,163.5,364.8,0.605,0.2857,0.807,19.8,0.0
user02,174,tap,2,0.0592,246.7,329.7,245.2,329.7,0.599,0.2828,0.799,22.0,0.0
user02,175,swipe_up,10,0.1749,342.0,219.5,342.0,45.0,0.7888,0.0276,0.826,33.38,1.18
user02,176,swipe_up,24,0.4024,279.1,218.2,279.1,-168.3,0.7177,0.0233,0.754,17.47,0.56
user02,177,long_press,9,0.9247,207.7,145.2,206.9,145.8,0.7201,0.027,0.745,29.2,0.0
user02,178,swipe_down,25,0.4268,259.4,390.0,259.4,770.6,0.737,0.0237,0.777,43.0,1.34
user02,179,swipe_up,17,0.2926,316.1,289.9,316.1,40.0,0.6532,0.0218,0.69,37.18,1.21
user02,180,swipe_right,19,0.3331,296.2,368.0,590.8,368.0,0.6841,0.0226,0.722,43.35,1.39
user02,181,long_press,8,0.8642,309.2,616.5,308.2,618.1,0.7296,0.0282,0.756,26.3,0.0
user02,182,swipe_right,10,0.1702,192.0,496.9,348.3,496.9,0.7974,0.0279,0.835,48.74,1.76
user02,183,swipe_left,21,0.362,263.5,518.5,-70.3,518.5,0.7724,0.0253,0.815,41.25,1.32
user02,184,tap,2,0.0391,247.6,179.9,248.3,184.9,0.5815,0.2737,0.775,18.6,0.0
user02,185,swipe_left,25,0.4265,154.8,433.9,-230.6,433.9,0.7004,0.0228,0.739,42.51,1.33
user02,186,swipe_down,17,0.2951,275.1,420.2,275.1,672.1,0.6712,0.0224,0.709,31.15,1.02
user02,187,tap,2,0.0713,329.3,217.8,330.1,220.9,0.65,0.3069,0.867,25.9,0.0
user02,188,pinch_in,14,0.2408,203.8,279.5,203.8,67.7,0.6543,0.0222,0.686,34.84,1.18
user02,189,swipe_left,11,0.1889,166.3,235.1,-26.6,235.1,0.7655,0.027,0.81,52.25,1.83
user02,190,tap,2,0.0525,192.8,270.0,194.9,271.2,0.5765,0.2722,0.769,36.5,0.0
user02,191,pinch_out,26,0.4447,285.8,572.7,285.8,173.5,0.7532,0.0243,0.791,52.26,1.63
user02,192,double_tap,4,0.4011,207.4,627.9,209.7,630.2,0.6435,0.2477,0.858,21.2,0.0
user02,193,swipe_left,24,0.405,345.3,458.2,-38.3,458.2,0.652,0.0212,0.685,27.37,0.86
user02,194,swipe_left,18,0.3118,284.3,491.7,-9.4,491.7,0.7411,0.0246,0.778,21.23,0.69
user02,195,swipe_down,22,0.3788,235.5,458.1,235.5,794.4,0.6248,0.0203,0.656,32.34,1.03
user02,196,swipe_down,24,0.4129,331.9,348.1,331.9,685.9,0.6828,0.0221,0.717,38.22,1.22
user02,197,pinch_in,16,0.2704,341.3,350.7,341.3,115.9,0.6946,0.0232,0.729,35.76,1.2
user02,198,swipe_up,15,0.2658,311.8,550.2,311.8,324.6,0.7079,0.024,0.748,23.11,0.77
user02,199,long_press,7,0.7491,321.7,559.3,322.5,559.7,0.6704,0.026,0.698,34.5,0.0
user03,0,swipe_right,17,0.2926,123.3,275.7,453.4,275.7,0.8023,0.027,0.847,73.61,2.42
user03,1,tap,2,0.1631,132.7,376.5,131.5,377.2,0.6645,0.3132,0.886,56.9,0.0
user03,2,long_press,7,0.7641,144.6,519.6,144.1,516.1,0.8087,0.0316,0.842,61.3,0.0
user03,3,swipe_left,15,0.2638,179.6,402.2,-97.4,402.2,0.6931,0.0236,0.732,81.54,2.72
user03,4,swipe_down,10,0.1694,101.8,514.0,101.8,713.0,0.7536,0.0264,0.789,48.56,1.72
user03,5,long_press,8,0.8214,140.4,353.9,140.1,352.5,0.8365,0.0321,0.868,44.7,0.0
user03,6,swipe_up,9,0.1622,152.2,244.2,152.2,85.3,0.775,0.0289,0.821,87.66,3.21
user03,7,pinch_out,18,0.3076,88.0,377.7,88.0,58.8,0.808,0.0266,0.848,63.24,2.05
user03,8,tap,2,0.1614,176.4,619.6,176.4,618.0,0.679,0.3196,0.905,51.9,0.0
user03,9,tap,2,0.1346,198.7,614.5,195.8,613.5,0.6915,0.326,0.922,55.8,0.0
user03,10,long_press,5,0.5243,88.1,593.8,85.6,597.2,0.7492,0.0275,0.781,55.8,0.0
user03,11,swipe_down,10,0.1777,42.0,563.8,42.0,761.3,0.7442,0.0261,0.779,73.14,2.61
user03,12,long_press,11,1.1924,122.7,145.8,122.4,146.5,0.7835,0.0266,0.809,68.0,0.0
user03,13,swipe_up,17,0.2864,191.1,256.5,191.1,-84.4,0.7606,0.0254,0.803,53.55,1.76
user03,14,swipe_up,9,0.1618,136.7,276.8,136.7,90.3,0.7752,0.0285,0.821,60.11,2.21
user03,15,pinch_out,10,0.1825,41.7,333.9,41.7,105.5,0.804,0.0283,0.842,75.26,2.68
user03,16,tap,2,0.1223,90.5,189.1,89.9,187.9,0.7005,0.3302,0.934,56.9,0.0
user03,17,swipe_left,19,0.324,148.3,345.0,-207.7,345.0,0.8064,0.0267,0.851,91.2,2.96
user03,18,swipe_down,15,0.2537,146.3,210.1,146.3,532.7,0.7675,0.0261,0.811,64.79,2.16
user03,19,swipe_left,8,0.1393,70.9,354.7,-99.2,354.7,0.7728,0.0279,0.808,61.25,2.28
user03,20,swipe_down,10,0.1711,82.3,570.4,82.3,760.8,0.762,0.0268,0.798,55.04,1.95
user03,21,pinch_out,15,0.2502,122.9,553.8,122.9,265.3,0.7909,0.0266,0.835,58.49,1.95
user03,22,tap,2,0.1919,63.2,199.7,61.9,200.5,0.667,0.314,0.889,59.6,0.0
user03,23,double_tap,4,0.5175,131.6,628.5,133.2,621.9,0.669,0.2575,0.892,33.2,0.0
user03,24,pinch_in,13,0.226,168.0,336.7,168.0,78.3,0.815,0.0282,0.861,74.31,2.54
user03,25,long_press,10,1.0354,92.7,575.9,87.9,576.5,0.794,0.0287,0.82,72.3,0.0
user03,26,double_tap,4,0.5422,72.9,368.0,77.5,370.7,0.6945,0.2673,0.926,48.9,0.0
user03,27,pinch_out,18,0.3072,140.2,227.4,140.2,-147.0,0.718,0.0239,0.754,80.54,2.63
user03,28,swipe_up,11,0.1897,110.5,541.8,110.5,306.8,0.7544,0.0269,0.798,47.37,1.67
user03,29,pinch_in,12,0.2014,174.1,272.7,174.1,15.1,0.7735,0.0268,0.811,67.13,2.3
user03,30,swipe_down,11,0.195,66.0,216.6,66.0,447.1,0.8237,0.0292,0.871,53.67,1.88
user03,31,tap,2,0.1491,175.8,500.2,176.5,500.5,0.6845,0.3231,0.913,59.5,0.0
user03,32,tap,2,0.1611,74.0,131.7,70.2,135.7,0.6585,0.3104,0.878,56.7,0.0
user03,33,swipe_down,18,0.3017,194.9,491.1,194.9,871.7,0.8141,0.0267,0.855,49.47,1.61
user03,34,double_tap,4,0.6243,130.6,215.2,129.0,216.7,0.698,0.269,0.931,70.9,0.0
user03,35,swipe_up,17,0.2919,124.9,338.8,124.9,-44.4,0.7496,0.0253,0.791,46.92,1.54
user03,36,pinch_in,14,0.2403,155.3,214.7,155.3,-54.0,0.7116,0.024,0.746,69.47,2.33
user03,37,swipe_left,14,0.2353,195.3,407.2,-108.2,407.2,0.7817,0.0263,0.82,57.71,1.94
user03,38,swipe_down,18,0.3114,42.7,242.5,42.7,601.8,0.6938,0.0229,0.728,60.88,1.99
user03,39,swipe_down,18,0.3095,36.2,221.1,36.2,579.6,0.7312,0.0242,0.768,56.19,1.84
user03,40,swipe_up,13,0.2178,173.5,305.0,173.5,49.5,0.769,0.0267,0.813,61.48,2.09
user03,41,swipe_up,10,0.1813,83.6,242.6,83.6,0.9,0.7288,0.0256,0.763,44.66,1.58
user03,42,swipe_up,12,0.2163,78.5,452.3,78.5,188.4,0.8168,0.0279,0.856,79.58,2.77
user03,43,tap,2,0.151,158.8,269.2,157.4,269.6,0.684,0.3224,0.912,49.5,0.0
user03,44,tap,2,0.1864,72.5,306.0,70.6,306.0,0.69,0.3253,0.92,54.6,0.0
user03,45,swipe_up,15,0.256,146.1,573.0,146.1,279.1,0.7829,0.0266,0.827,59.41,1.99
user03,46,swipe_down,15,0.2665,99.1,551.9,99.1,864.1,0.8139,0.0276,0.86,75.01,2.51
user03,47,pinch_in,17,0.2957,184.5,504.2,184.5,185.1,0.7812,0.0263,0.825,56.09,1.83
user03,48,swipe_left,16,0.2752,110.6,290.3,-193.5,290.3,0.7882,0.0264,0.827,59.86,1.98
user03,49,swipe_up,13,0.2275,64.6,507.6,64.6,251.2,0.7132,0.0248,0.754,63.98,2.2
user03,50,tap,2,0.1449,33.6,120.7,35.3,120.8,0.6655,0.3132,0.887,68.5,0.0
user03,51,swipe_right,11,0.1917,91.8,575.3,310.7,575.3,0.7753,0.0277,0.82,71.19,2.51
user03,52,swipe_left,17,0.2936,188.0,281.9,-161.5,281.9,0.8014,0.0268,0.846,79.29,2.6
user03,53,double_tap,4,0.6858,40.8,332.3,39.1,336.6,0.65,0.2506,0.867,38.7,0.0
user03,54,tap,2,0.1379,105.6,545.4,103.5,544.2,0.667,0.314,0.889,28.7,0.0
user03,55,tap,2,0.182,180.3,191.0,183.7,189.7,0.669,0.3154,0.892,73.1,0.0
user03,56,swipe_right,20,0.3472,36.5,347.3,431.3,347.3,0.7723,0.0253,0.811,83.28,2.7
user03,57,swipe_right,16,0.2773,151.9,432.8,501.4,432.8,0.7974,0.0266,0.837,69.2,2.29
user03,58,pinch_in,21,0.354,148.5,233.3,148.5,-132.5,0.6962,0.0228,0.735,74.31,2.37
user03,59,tap,2,0.1451,41.7,429.8,42.7,428.9,0.6705,0.3161,0.894,64.5,0.0
user03,60,tap,2,0.1864,39.3,683.1,39.1,681.2,0.63,0.297,0.84,53.6,0.0
user03,61,swipe_down,10,0.173,110.2,291.0,110.2,482.5,0.7982,0.028,0.836,59.6,2.15
user03,62,swipe_left,13,0.2321,60.5,556.5,-204.6,556.5,0.7854,0.0271,0.83,68.93,2.36
user03,63,double_tap,4,0.5667,197.2,130.1,195.1,128.9,0.6795,0.2615,0.906,55.7,0.0
user03,64,long_press,10,1.0658,29.2,561.1,31.5,555.4,0.7877,0.0282,0.813,63.3,0.0
user03,65,tap,2,0.1759,74.0,289.9,70.3,290.0,0.6665,0.3147,0.889,45.5,0.0
user03,66,swipe_up,19,0.3318,147.8,493.3,147.8,94.4,0.7624,0.0254,0.805,47.55,1.54
user03,67,swipe_left,12,0.2083,196.2,541.3,-78.4,541.3,0.8365,0.029,0.877,53.6,1.88
user03,68,tap,2,0.2103,68.6,426.3,71.2,425.1,0.6645,0.3132,0.886,54.1,0.0
user03,69,swipe_down,17,0.2857,112.3,517.6,112.3,811.7,0.7378,0.0247,0.779,88.05,2.88
user03,70,swipe_left,11,0.1907,68.1,401.8,-147.1,401.8,0.7534,0.0269,0.797,78.17,2.76
user03,71,swipe_up,9,0.158,127.1,545.4,127.1,360.5,0.8331,0.0307,0.882,75.37,2.75
user03,72,tap,2,0.1949,177.6,449.9,177.4,448.1,0.671,0.3168,0.895,41.8,0.0
user03,73,swipe_right,13,0.2317,182.2,586.6,443.1,586.6,0.7869,0.0273,0.832,59.19,2.02
user03,74,swipe_left,9,0.1544,76.5,494.6,-86.4,494.6,0.8261,0.0307,0.875,72.46,2.68
user03,75,swipe_up,13,0.221,84.5,276.9,84.5,49.5,0.736,0.0255,0.778,67.78,2.33
user03,76,pinch_out,12,0.2116,128.0,593.3,128.0,382.9,0.7325,0.0254,0.768,41.13,1.4
user03,77,double_tap,4,0.6645,151.7,464.4,150.4,463.4,0.6785,0.2615,0.905,44.6,0.0
user03,78,pinch_out,9,0.1621,79.3,295.5,79.3,92.1,0.7258,0.0265,0.768,55.04,2.05
user03,79,swipe_right,20,0.3378,92.3,356.4,486.4,356.4,0.744,0.0243,0.781,78.46,2.54
user03,80,pinch_out,18,0.3116,75.4,402.4,75.4,57.9,0.7932,0.0263,0.833,66.57,2.16
user03,81,long_press,11,1.1041,173.9,315.3,170.5,315.3,0.7761,0.0271,0.801,51.2,0.0
user03,82,tap,2,0.092,181.1,441.6,181.0,441.6,0.68,0.321,0.907,80.5,0.0
user03,83,swipe_left,21,0.3503,52.7,571.1,-314.3,571.1,0.7651,0.0249,0.807,47.17,1.51
user03,84,double_tap,4,0.7,48.1,565.5,46.5,565.6,0.686,0.2644,0.915,60.6,0.0
user03,85,tap,2,0.1639,43.8,361.0,42.3,360.0,0.6815,0.3217,0.909,29.7,0.0
user03,86,swipe_up,18,0.3078,48.1,459.8,48.1,92.8,0.7033,0.0233,0.738,96.03,3.12
user03,87,long_press,7,0.7412,134.3,145.4,137.8,145.9,0.7643,0.0297,0.796,60.2,0.0
user03,88,tap,2,0.1495,51.8,490.1,54.0,489.2,0.697,0.3281,0.929,45.5,0.0
user03,89,double_tap,4,0.5363,108.1,133.1,112.2,129.8,0.648,0.2494,0.864,21.2,0.0
user03,90,tap,2,0.1419,151.6,260.9,151.8,262.9,0.655,0.3083,0.873,47.6,0.0
user03,91,pinch_in,18,0.3016,43.1,468.3,43.1,113.0,0.7203,0.0235,0.756,39.8,1.3
user03,92,swipe_left,8,0.1402,123.6,277.0,-51.9,277.0,0.7605,0.0275,0.795,64.38,2.44
user03,93,pinch_in,13,0.2168,38.3,537.5,38.3,278.0,0.7871,0.0271,0.832,78.01,2.66
user03,94,swipe_left,10,0.1807,61.7,275.3,-134.3,275.3,0.7728,0.0271,0.809,75.26,2.68
user03,95,swipe_up,13,0.2294,33.0,219.6,33.0,-73.6,0.8045,0.0279,0.85,72.95,2.5
user03,96,long_press,11,1.1162,88.3,311.0,86.0,308.5,0.7441,0.0259,0.768,73.5,0.0
user03,97,swipe_down,16,0.2827,66.0,257.7,66.0,597.4,0.7966,0.0266,0.836,68.97,2.27
user03,98,tap,2,0.166,185.0,188.0,183.2,190.9,0.644,0.3041,0.859,60.6,0.0
user03,99,swipe_left,11,0.1864,197.3,316.9,-26.4,316.9,0.7081,0.0252,0.749,53.32,1.88
user03,100,swipe_left,18,0.3056,182.3,241.4,-131.9,241.4,0.7839,0.0259,0.823,66.34,2.16
user03,101,pinch_in,9,0.166,145.1,320.6,145.1,123.6,0.7888,0.0288,0.835,67.98,2.46
user03,102,swipe_left,10,0.1745,52.2,457.4,-147.1,457.4,0.7434,0.0258,0.778,63.48,2.27
user03,103,swipe_up,16,0.2695,141.5,414.9,141.5,95.6,0.7576,0.0253,0.795,83.26,2.76
user03,104,double_tap,4,0.5878,136.9,259.7,137.5,258.8,0.671,0.2587,0.895,45.4,0.0
user03,105,pinch_in,17,0.2999,82.8,504.9,82.8,120.8,0.7324,0.0245,0.773,46.48,1.52
user03,106,pinch_out,10,0.1669,155.4,301.1,155.4,134.3,0.7736,0.0273,0.81,67.44,2.42
